dataset,combo_name,trial_id,update_strategy,coverage,alpha,beta,evaporation,ants,tau_gap,use_2opt,use_or_opt,use_node_exchange,ls_top_ants,best_length,elapsed_seconds
gray_Vinyl.bin,iteration_best_cov20_beta=7,10,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,866.7743,0.324672
gray_Vinyl.bin,iteration_best_cov20_beta=7,11,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,883.4609,0.321262
gray_Vinyl.bin,iteration_best_cov20_beta=7,12,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,860.3817,0.357553
gray_Vinyl.bin,iteration_best_cov20_beta=7,13,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,883.8276,0.326069
gray_Vinyl.bin,iteration_best_cov20_beta=7,14,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,883.6529,0.293632
gray_Vinyl.bin,iteration_best_cov20_beta=7,15,iteration_best,0.2,2,7,0.2,64,250,0,0,0,5,858.1652,0.296626
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,1,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,853.2266,0.307413
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,2,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,863.0401,0.365207
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,3,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,860.4965,0.316184
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,4,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,900.6033,0.296953
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,5,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,837.3965,0.287503
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,6,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,855.3071,0.289492
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,7,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,835.4782,0.287524
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,8,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,876.2482,0.293052
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,9,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,864.7173,0.289916
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,10,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,868.7021,0.297086
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,11,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,845.3923,0.292373
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,12,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,868.6857,0.287438
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,13,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,877.7043,0.294212
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,14,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,876.2208,0.292664
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.02,15,iteration_best,0.2,2,6,0.02,64,250,0,0,0,5,834.3847,0.293844
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,1,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,854.9062,0.296873
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,2,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,860.9321,0.290878
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,3,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,879.1840,0.292461
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,4,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,872.7258,0.290244
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,5,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,881.5970,0.292920
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,6,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,850.3180,0.293054
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,7,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,890.3042,0.292101
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,8,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,867.8320,0.291247
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,9,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,857.4896,0.293791
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,10,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,866.7142,0.295051
gray_Vinyl.bin,iteration_best_cov20_evaporation=0.05,11,iteration_best,0.2,2,6,0.05,64,250,0,0,0,5,852.2007,0.288814
